Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Address,Price
61255.764534715425,6.4555078425176715,7.353056372678137,4.340491492713692,56870.96879468044,Fake Address 1143,146183.8459514456
58269.281757161305,7.6952756301388545,7.671071029924291,4.704415202477946,44835.86662624211,Fake Address 1144,156501.9656292022
60155.790475814676,4.099522557709537,6.45844996017538,5.767151576532515,42983.02576271774,Fake Address 1145,121397.24950003086
49037.24913104798,6.184242564145943,6.274571518380325,4.50845453375752,53619.65843055041,Fake Address 1146,130343.80322455162
45599.49117405705,2.3791542365392773,8.009743885739631,3.336251415014184,50805.59503433916,Fake Address 1147,98140.17186420778
75945.05063224972,9.065066181218553,6.125257742998363,3.4926405481053475,50747.11182726333,Fake Address 1148,161124.8466657758
51530.386516816725,3.281867006222436,7.697063353998194,4.626613465210005,44751.5677114681,Fake Address 1149,105880.69304774824
50086.076505436926,4.97036067520525,8.719471166538945,2.6595454672060237,50416.85992841442,Fake Address 1150,130252.25500008553
38466.09886396285,8.676759807527915,7.6534818781035305,5.494650898185027,36997.74570424026,Fake Address 1151,158210.8432425663
53610.38252310498,5.530954147838028,6.9190675415213425,3.455370766914838,34325.83630091066,Fake Address 1152,129969.83070016089
46769.10206592501,3.6052046273993996,5.65967573761082,4.959514595625578,36610.13486922571,Fake Address 1153,102566.5738732508
76420.15160136369,7.426146464573071,7.163302791146282,5.199426283575046,62719.65910318995,Fake Address 1154,171977.88773046876
70098.17089342634,7.38106492430237,8.009096134392397,7.0549091920295615,29563.783384181213,Fake Address 1155,151445.03716797256
53118.49654822276,4.733627321269533,6.82104005712425,3.6947190559084526,49425.470721246755,Fake Address 1156,120031.31836032213
82524.3580534431,4.950146958439202,8.021493927851777,3.722104628429682,59804.26057215135,Fake Address 1157,147498.6496463166
69817.65486991595,5.129182058763828,7.365024029230143,3.6703854819130832,43971.1528196965,Fake Address 1158,135165.2915697469
56751.68616491378,5.585952078627938,7.291340548586578,4.173727791113116,36817.48702241862,Fake Address 1159,131423.96808212125
35005.94285126427,2.2140578461563867,6.683211738215982,3.3554302619370318,45558.78386117408,Fake Address 1160,82132.29716638732
82909.42572590741,5.637152277763801,5.543956169383494,5.2119219031752895,35066.69053154438,Fake Address 1161,136258.79350145388
46104.27533236404,9.567828396366297,6.574889162339056,5.008161967609582,30902.875277024163,Fake Address 1162,162511.15606010743
43546.01253043108,4.208060065526592,6.566945675861167,3.7430063518563084,53459.17686459596,Fake Address 1163,104930.32102736078
70225.7043200964,4.833012813060472,7.575440826086039,3.289319345457648,52818.52112604143,Fake Address 1164,131849.23236511633
84397.52406339273,3.632764673607208,6.984775373927926,3.563811808354746,36814.51766375518,Fake Address 1165,120091.38281565132
73842.72818510518,7.224323852790707,8.0831680212249,3.530894192004098,35120.67398155146,Fake Address 1166,165639.49208215548
65639.0912005236,8.406394716284753,7.2813530234994985,4.493790156754075,42162.89892769076,Fake Address 1167,162190.61711790197
65947.54341665286,8.36063567835525,6.495650176860865,4.193079193336189,39043.427713896854,Fake Address 1168,169214.06348898815
68534.15558780308,3.5039788222126798,6.18512422351661,4.821899813826966,31820.333330278074,Fake Address 1169,117828.72590163129
67589.28589786765,6.99958346099392,6.396625309830636,5.487350471876516,24761.50607972197,Fake Address 1170,155118.3929465024
62811.91423969376,8.867500068428471,7.160768935992868,4.298656666307047,25416.58079994334,Fake Address 1171,166867.30651013562
61042.01103951876,7.0193262154202465,6.6272067916795585,4.593057106891355,27992.13621127411,Fake Address 1172,140160.60587226492
59374.068721004776,6.9568193666875535,5.923560713272312,6.456301518942232,29601.042849355716,Fake Address 1173,136244.39858178495
52460.35411133324,5.056714842729683,8.00671585602219,4.5706765468990485,42123.112632699915,Fake Address 1174,134377.49664469055
57193.24923133226,6.440219647587327,7.152311357799996,3.510326396023577,31962.72997244558,Fake Address 1175,138494.50105592815
43070.43185804615,8.47263635941281,7.274719494960107,3.9316758107418694,32224.901050519267,Fake Address 1176,151481.26999631044
59016.6037320525,6.656417936857528,6.1773762354306125,2.334173602764051,27464.0762798018,Fake Address 1177,137656.52561499208
50114.088928490826,3.503450487940547,5.958402261044213,4.545464502424465,27648.602513128724,Fake Address 1178,114911.42985929792
48964.10682784229,5.087916651428057,6.83776401017804,3.4504902490053526,27379.249766225956,Fake Address 1179,119382.02466424405
61798.94151153479,8.418559077777987,4.971784580541298,3.1092255921654255,39202.61551724105,Fake Address 1180,155619.15117966977
73920.02286344599,6.64948664070219,7.779813309964342,3.1349166229144716,50420.83104536761,Fake Address 1181,152883.8498972454
69183.16606002313,6.238124156486153,6.295976626121818,5.143456010428819,55022.53719235889,Fake Address 1182,149070.50875512045
44294.993963768226,4.8919689335066,6.7322952560042895,3.74115556252227,40527.64828274303,Fake Address 1183,116767.84995130962
50103.71863429662,8.37719836106887,7.426919298252602,4.7643235270105215,50613.74750696615,Fake Address 1184,165082.07900675063
69407.71187988216,9.324825195644515,6.77536492239393,4.385740328215622,32172.958748598106,Fake Address 1185,176924.11950612188
50175.1260646169,8.526378246036066,5.831625544228165,4.200350463211946,45683.447811633065,Fake Address 1186,149268.2017613624
57753.66850002975,8.885183242890745,8.505700359810788,3.6167612700960166,31284.420171465124,Fake Address 1187,163696.60924284623
65500.52099024552,5.2825875184676665,5.467417991463972,4.495741054963877,44348.1996430939,Fake Address 1188,115072.69176448819
50316.555451363645,4.999661805252193,4.763454892615435,3.574098636365966,31802.197246468884,Fake Address 1189,111373.74060832233
61053.7550614596,5.687309653001628,7.8746003361213885,4.156458560872598,32608.596162032693,Fake Address 1190,145099.87627702145
46659.74505081795,6.077146483952507,5.540568809452485,5.106241444585048,39470.26067218348,Fake Address 1191,128907.2139791991
53986.323560487865,8.862039560250512,8.252782874534157,5.317013819441029,56188.38243386083,Fake Address 1192,180037.29094612246
63197.81934142537,8.331773478936833,7.3768882043783215,3.563963326703605,48538.70031110399,Fake Address 1193,172137.94210877604
44070.062664683304,7.076938774508989,7.283003725841662,4.37218469095067,32702.564217017494,Fake Address 1194,143786.7068523032
64404.74737960399,3.137626468306225,6.430971699035687,4.584273279231145,29457.115338595224,Fake Address 1195,96696.99778610104
59803.62201073319,2.6239563108062494,6.174599548538531,4.23743154256048,31824.637967972205,Fake Address 1196,92836.74969004851
65524.89954417148,6.480925489603407,6.623745827571311,4.763563279932296,46438.23642514913,Fake Address 1197,141472.74285839926
62239.141340646616,7.760526411201433,6.122782118495126,4.774653234294143,42182.05324532183,Fake Address 1198,146179.6585941811
73641.40429973844,5.840865902027725,8.207668004926862,5.8376430341005925,46521.46067972846,Fake Address 1199,144339.86090409593
61252.245026479075,9.82980900995681,6.257251238484679,6.1562722491233295,34862.65322971511,Fake Address 1200,175821.64256916856
55705.94458874747,3.8351179124391286,7.506347260571182,3.8351715048093293,43355.08342490083,Fake Address 1201,109914.01715139269
61222.975030322836,3.583296101008802,8.005207728131381,5.660299221930085,42707.63232878525,Fake Address 1202,118087.17389513976
65432.980290363885,4.671438051051358,6.118815459979902,4.439094736944665,52653.767458722636,Fake Address 1203,125543.47786589485
60488.60070325704,4.595405573617528,7.376591418416501,3.8225111614306186,55797.891243016944,Fake Address 1204,121954.9357020344
60405.916912038825,7.052571737363959,6.106120184892818,4.607089765028036,49037.43715593985,Fake Address 1205,145705.70990655114
52980.08312193245,5.156576296312995,6.8264742761668815,3.7669968714593356,52639.05963328659,Fake Address 1206,123609.72867836522
53370.99082449052,2.9043190774426773,6.541365063549368,3.9573206814779005,39801.66391684377,Fake Address 1207,105702.05144463298
45973.947282003064,7.783156913390234,6.304559495526551,2.9034615408661573,33007.76010437116,Fake Address 1208,138216.57832690407
77495.76743186939,2.4800961478557406,7.157786371915747,4.080424623238171,39694.45479128606,Fake Address 1209,104692.70153605034
47561.36764608715,3.8575635539785815,5.785883164709511,4.932677683025192,38677.65355953812,Fake Address 1210,103437.13838417345
53070.948022040924,2.7545868585122624,7.929225912275827,4.72055958220934,38004.34954426982,Fake Address 1211,117720.72230725942
52815.927344308024,6.414242554141747,5.918462298271633,4.363694144595879,39896.86890016301,Fake Address 1212,140540.826091999
68949.24376944441,6.372095424302424,5.732911444417857,5.736747168613438,38293.19614693671,Fake Address 1213,150397.02129181608
57050.50321707972,9.832908642032706,6.747703464385073,6.134110509581313,35420.03405737865,Fake Address 1214,178501.63535072494
72477.42072673734,7.8276533122911,6.627497645983014,4.498270323332457,38692.38825666696,Fake Address 1215,161467.80556901672
53265.09375756131,8.883292366684401,7.355557206256053,5.597715562180408,48017.41381846371,Fake Address 1216,163211.21471173433
62789.94162223802,6.577219302596986,7.084832425656921,4.349179083335198,31349.11605751386,Fake Address 1217,146719.2524494805
51646.529467402426,4.046136357818873,5.372639516371335,4.087991134406738,53452.47712427338,Fake Address 1218,99881.0267877239
81451.49127773388,6.256215203986993,7.986566824580625,4.9608479537095285,50824.35016583882,Fake Address 1219,157266.39326912363
48124.01580970487,7.184842014774613,6.722660543459529,3.9294995381904894,40866.21079966771,Fake Address 1220,143499.6273623746
63098.20710227027,7.407614764503149,7.241459298600102,1.6403556640129522,16173.25855444153,Fake Address 1221,143712.93547973278
66337.76880932099,5.055175711783315,9.20215521966883,3.7412589322563425,18223.81509607436,Fake Address 1222,141199.5547250597
64137.990974514985,6.9775729475647985,8.286442279857049,2.4943688706099216,41115.4346974656,Fake Address 1223,149722.08078727833
58147.123411222914,4.133944058317471,7.210529263211001,3.612103330822976,46783.970470124776,Fake Address 1224,105352.1040035926
58701.79300266574,3.913444811778566,5.626930166290205,3.454807251995262,57726.363980967704,Fake Address 1225,113136.95524997872
60438.1147197911,3.7684305772290303,5.643665029895896,3.4607854743577624,35946.96834880773,Fake Address 1226,109799.28654116168
58529.979983715115,6.049251977113594,8.162044337507819,2.9484135951721853,34857.44198875138,Fake Address 1227,136951.86338867265
69638.7911679491,3.644327289847393,6.598184252679808,2.801142016489701,27825.771143442238,Fake Address 1228,112200.26537242792
82105.23001591352,5.150511220257984,6.83158514213793,3.3530091122740107,45988.00098186252,Fake Address 1229,150467.10223331396
54425.08214992166,7.805833102827916,5.854531531864693,3.629004028479062,40069.95700067389,Fake Address 1230,149371.6630334087
46301.97020420922,3.94174064384339,7.445851227868907,3.701895222768523,35229.89432407779,Fake Address 1231,107637.17800683653
59117.17951648745,4.9913759329913665,8.14141282042628,4.258916389840241,40232.202823758926,Fake Address 1232,134477.53455823715
85797.09337654318,6.143262553552339,8.523550125821329,4.706370391893998,39056.88322724633,Fake Address 1233,163182.60672041858
51963.254320302694,6.493773803064533,6.551850180769434,2.990202697643117,49677.08816914441,Fake Address 1234,133027.10150032808
76391.16805444067,5.001418818388878,7.6448784658791356,3.1253407873982146,35732.144263991315,Fake Address 1235,135422.61183021733
76777.0081407644,7.573720137470314,6.90491318121357,5.6647284733131436,39968.91167178421,Fake Address 1236,155264.9493864237
54464.11758292005,7.180904601569449,7.880278567846083,4.757341491211499,48494.026146309916,Fake Address 1237,152016.45746831127
65689.83079185276,8.279713208723406,6.996032799406237,3.2243881181488216,37355.627732041045,Fake Address 1238,154381.88367567395
76283.96623128538,5.83679615130588,6.175873903817141,2.746577714918084,32586.54705377073,Fake Address 1239,130176.72461576924
56208.72259012513,4.974362381087314,8.320157592994256,3.5015124892681504,27189.392626742283,Fake Address 1240,127007.63763728586
57964.19639897638,4.634735955975756,7.098539154278229,3.7468366445679013,29590.00990898983,Fake Address 1241,123631.01877431801
54183.19086051356,6.614055035858725,6.64854024725642,4.681862889535916,33566.79046593504,Fake Address 1242,129338.84092146528
49852.43269307133,5.245688434377454,7.177780133891925,1.6980261125974723,49610.84535403479,Fake Address 1243,119938.57177773704
53507.22454933993,4.861660444638422,6.263359695119057,3.035374364520986,32628.99225831996,Fake Address 1244,108719.11778646044
47760.59733237744,5.103425471509356,7.41525212655307,5.799955631134409,37850.55756572424,Fake Address 1245,138006.18735978575
60340.83468259226,4.632619029751496,6.803700257203429,4.016229749567786,29709.530812979956,Fake Address 1246,114166.51906165786
52300.26768941359,6.398042225525464,6.205205093401289,4.062342020147865,40535.8439170529,Fake Address 1247,132868.24891634748
62337.85911790748,3.174833634911878,9.376899332956459,3.435570396819953,42868.82450410941,Fake Address 1248,114802.37081549798
44441.04353796373,6.606032584949926,5.99270767225815,4.788678019808268,43549.20677648521,Fake Address 1249,134033.34111706124
63308.80232214457,7.3530975208059015,7.353283671415523,2.1962597471404823,57562.06343986659,Fake Address 1250,140697.67584140896
68335.28961608924,4.838241723645404,7.056796538871297,3.575027853359516,39859.94991904591,Fake Address 1251,136051.47955255955
40062.643574285445,9.844073879213095,5.97440272365466,1.9188189659288089,42930.507351034015,Fake Address 1252,168671.90397460916
63740.56569847572,6.0352426219537065,6.662669309905003,3.980188631682373,34358.17431190424,Fake Address 1253,142651.99096667804
72276.68992473293,2.8773140338002228,5.6574484415202475,3.5539440647158704,61723.732720126005,Fake Address 1254,107079.13638772616
47903.58981308794,5.437514187326659,9.066489219939672,2.3701250475956157,48473.09315942735,Fake Address 1255,131243.0164564521
76725.72386837703,6.1253122898715935,6.732042375163216,5.010542173214559,48840.92160981465,Fake Address 1256,143078.9994838923
64190.19009366045,6.897935111140428,6.817186714229452,4.690080164256301,50891.718235019616,Fake Address 1257,143257.36459051823
52949.88144241591,5.485138951778307,8.94520299786176,5.029770823026912,47487.40326875745,Fake Address 1258,137693.82892633023
59442.30922342294,3.9768594485912185,6.176023145591701,2.493335118859254,51369.27465500305,Fake Address 1259,113213.8915763351
65583.26912521722,3.8100387637754345,8.294409022560712,2.9963298273446366,38125.965762305765,Fake Address 1260,119509.9965488974
60760.05391412412,4.692801429636658,7.592526478922906,5.20207965907886,62653.20517916581,Fake Address 1261,130944.45311264484
65387.55992446369,4.884449274962474,5.02101477692178,4.810508778178188,24540.459644338098,Fake Address 1262,120026.61053809406
50793.264069206336,3.730051670201485,6.62890927629423,5.403543629547722,37252.19378139764,Fake Address 1263,115176.86409675582
61693.60824036078,4.534373677792602,7.436605991264018,3.760053599358169,57314.1809329694,Fake Address 1264,135999.26696339573
45862.855030950195,7.31891704887871,7.0355718281758115,3.8906556596983837,38292.4139628968,Fake Address 1265,134783.40836422722
58887.739386513,9.296825215388974,7.038260063775848,4.61612610895425,46627.09087706683,Fake Address 1266,181357.29680610768
50960.9235853521,7.510923427741926,6.392835257893989,2.6488749594790124,35282.7257415335,Fake Address 1267,148241.8088758132
52644.70057410233,8.611722172373625,6.287127506740223,4.19580783892409,44461.22682434531,Fake Address 1268,160628.7185102516
72360.93175210437,7.948236936467396,6.691593276156988,6.535049731683996,36398.800698072875,Fake Address 1269,164191.31515478474
70913.10120594269,7.666260656796689,8.961309387544953,3.6421617108556545,51686.51666633335,Fake Address 1270,167211.12167038154
66091.38120907177,5.324407473885343,6.092324429207765,2.396565067187553,42907.03906401947,Fake Address 1271,131110.1275602412
49076.87235327421,6.281821756773894,6.517794319998556,4.411098294866831,22499.595792757504,Fake Address 1272,129223.19401979167
56835.91550305198,5.158761315087958,7.02884646931953,3.0988400590385887,31867.40837206278,Fake Address 1273,114727.14436244294
72130.97699979183,5.561785675332746,5.5368463400377,3.8930163749309155,30250.75313795609,Fake Address 1274,129438.52622036326
61417.16913639905,6.136334200773172,7.431948223139059,5.087568702034677,54061.24883991763,Fake Address 1275,141758.46683873472
83193.29539981694,7.427132303158054,5.711995375006866,4.5581103596795085,27585.60875729293,Fake Address 1276,161607.7859834803
63933.178393943715,6.846646763030248,5.912757788346081,3.511479903749154,37318.68950481064,Fake Address 1277,133871.1291046413
61920.49116490032,5.676341473971288,5.864745815043009,4.838492227009538,61114.94487720405,Fake Address 1278,145054.4920957246
56908.83535797499,6.111077481783332,5.359418960666614,2.3320698221784255,52476.196276474184,Fake Address 1279,125940.8221576246
61335.40904782282,6.866927348387053,8.268327952580538,4.197107081128198,31453.976674139005,Fake Address 1280,143662.42851480434
58475.30163619456,7.33478887611567,7.5215887638018595,3.6160025457259093,31158.070626075205,Fake Address 1281,150717.92425587494
67081.0867668859,2.962009673485595,7.922387231911065,1.6403050937677501,30194.46339859332,Fake Address 1282,111247.81186886952
69567.02316794584,3.845222072202126,7.831263034379197,2.7892875494701013,42063.58812264717,Fake Address 1283,128402.68968246908
52140.1053949205,8.214621067878685,6.831889805828336,3.9853857110606583,35042.71508350546,Fake Address 1284,154194.8464155637
46687.67046442222,5.878260860137884,6.970479139359501,4.74670793944141,42302.94121629802,Fake Address 1285,131496.45603459957
41637.94626896703,5.151846813266042,8.01371257398353,4.021771403991433,43091.97470193769,Fake Address 1286,125151.12096408378
65079.913269125434,5.473001054147923,8.638429109442676,3.7039315669436306,40470.16392839047,Fake Address 1287,135887.4924862136
48966.33393826126,5.472589388846892,5.7419093591782175,4.809783978210305,41476.88236672441,Fake Address 1288,121835.07171135777
38471.09407047517,7.115875563048747,9.519963551279975,4.2742435324326555,40860.720714701776,Fake Address 1289,150485.72279610677
63885.786045309644,3.783967212038466,5.68434880151453,4.997274613562325,32281.368486796408,Fake Address 1290,107927.5931762986
84929.99517432791,6.049555492993522,6.5380449511238625,4.574430099581849,25539.448132145775,Fake Address 1291,137887.76101934534
59939.29088460107,6.492235458900809,7.074068291774699,3.287974540683664,40542.43494403775,Fake Address 1292,138967.98817728437
68384.90774451641,6.792535833131007,7.165904714363842,4.670908040035019,32183.85323062955,Fake Address 1293,153541.4166339208
60818.29358547565,6.445727992420586,8.963832086739878,4.960946627584937,49761.20824570416,Fake Address 1294,161943.15687369352
59011.10346808857,7.031812460628057,8.011907066492379,5.400174967778405,27497.788273483482,Fake Address 1295,152396.70799736326
69190.76482987769,4.854607697883374,7.412834890857594,3.4728618304564582,36431.74523870861,Fake Address 1296,130069.74616180468
57097.254558113484,4.116394535350089,8.03549330869727,3.6368738721123006,41549.69614855259,Fake Address 1297,119905.09841546474
62673.92314071903,10.914008886501026,7.345752269945576,4.880391383191694,52606.54388491602,Fake Address 1298,193763.16407750762
63216.97806196014,5.397470630851527,6.324584895494218,4.841554474515964,36073.508898383465,Fake Address 1299,128055.95945968687
53319.09546356951,5.631091058690864,7.485638467509829,3.489680606615081,41841.278848784794,Fake Address 1300,134368.59349508784
69920.42349536523,7.3556801954357685,7.067553259018963,3.3275716326185947,46168.95250886625,Fake Address 1301,143622.61740258496
58250.402433045914,9.192178584388483,6.15714420219492,3.5669722823499743,47629.77729665805,Fake Address 1302,166473.27161805652
52442.54840507155,4.910943766130608,8.262790239851626,4.0792574529417065,43668.41468236087,Fake Address 1303,126953.88311743096
65365.098435704036,4.002369463620949,6.9455444568797615,3.112188631642996,58082.77990281148,Fake Address 1304,118854.0299254847
51015.32018208963,3.5156932984167795,5.879499329189311,4.419731476809761,36029.39133758934,Fake Address 1305,94484.55263638277
60281.81157369128,9.18621244300585,6.03734487041122,2.2731965781699834,57308.685908246865,Fake Address 1306,162313.00331808184
59908.810033557966,3.9237860270779317,7.534996035371664,3.1683116400501548,46896.44507003488,Fake Address 1307,120516.6786681079
70858.95565831578,5.944888126968866,8.049432290007683,4.184018885595105,42452.387554318186,Fake Address 1308,153388.13490246327
64746.98232879953,4.045430335914062,7.481652284156514,3.080636606493166,43234.733274123064,Fake Address 1309,120776.67419652693
59749.73041254856,3.1032881640833923,7.486231418351737,3.5816293412432354,49375.44677373597,Fake Address 1310,112059.74150141535
68177.66299200286,5.415249293812628,6.189676565163917,3.872700103120586,32809.41454997256,Fake Address 1311,133312.8275313027
73902.07549017313,4.124426667317679,7.092884549994979,6.121038885397031,41457.2798108178,Fake Address 1312,126262.48383486301
65578.10306351862,4.616743149153375,6.669889690369058,2.6938969384236167,37575.54527944984,Fake Address 1313,127897.66648118557
60103.52619843381,10.012210194834807,6.805033820397251,4.235681957683199,56025.12164870911,Fake Address 1314,171487.08975051457
46881.6376764984,6.849792208344805,6.888207743277809,2.9751656633294834,33496.623653616465,Fake Address 1315,139739.06396660738
49348.863369246275,7.862939039107978,6.340064256778538,2.937662579778447,59978.86405539266,Fake Address 1316,141217.12760321883
56947.752956453325,7.649319125698506,7.7516665626179195,3.124961347198496,35523.802559826385,Fake Address 1317,146596.5668642736
53904.87797840717,5.7982781538419506,5.990884063246999,3.843469823369587,26114.972340609307,Fake Address 1318,120992.97895770929
58130.28697014554,5.120563281244753,5.70137204815476,5.433801504891235,31294.367761631835,Fake Address 1319,125749.31602030301
60566.49924897107,6.497869223722233,6.214797289420171,5.174836061537697,31501.347251470444,Fake Address 1320,134624.87993346385
65296.927543567304,6.336901539864988,7.883395106024176,3.541820441106575,56578.92540737242,Fake Address 1321,152476.25290669626
59295.01221940909,4.862389165669384,7.339158562664733,3.7335226005263134,26554.526391734038,Fake Address 1322,125259.48552193465
64865.01643826202,6.259695660933721,5.2167580960033355,4.591334680097595,43231.10763725313,Fake Address 1323,128829.9373814444
60644.7441481012,4.587340586607416,7.597273687301198,4.057657148589159,54676.34737626714,Fake Address 1324,126508.5503156676
40245.33433646129,5.657084138718321,6.951491920477862,3.363351745840509,67709.0619955583,Fake Address 1325,128830.85554374561
50606.646061812455,5.329433050965326,6.582617329872003,4.66141631711254,38898.22543118356,Fake Address 1326,131180.379271134
58559.12444278385,3.462254814788442,6.758019977017947,5.620970085112706,41120.2733713568,Fake Address 1327,116727.33588545676
47903.05257158892,1.29768357377566,5.66637105904126,5.0584269600321745,28338.084999135128,Fake Address 1328,82999.7816579066
65999.28729996204,4.121873500120602,7.173240799937293,5.356580382040892,36192.38117013973,Fake Address 1329,124471.0096793309
75307.50832343697,9.608209329172603,5.732448494069075,3.8606225935113048,61856.52736735692,Fake Address 1330,174190.90684809748
72187.61851697316,5.380636435926544,6.649993969395845,2.9173651153283853,48714.64110926744,Fake Address 1331,132830.1886086049
57865.57129069792,7.551936321792809,6.651289620811061,1.9997258556713722,52148.47997917418,Fake Address 1332,154056.6083705952
74907.26136849952,1.7511097138132836,7.769909424954067,1.9280290238723308,46478.370981626445,Fake Address 1333,98064.40817947683
61486.67457202112,3.9834278640713445,7.03974424918683,3.796651067190488,50681.47728117456,Fake Address 1334,118696.82667897842
56629.1402888196,3.291020765275299,7.705991040842705,4.5068262242301405,59385.85752023432,Fake Address 1335,116658.0349825161
53865.9733645906,5.59539997982577,5.80425740292028,4.843082081005778,35432.58558243488,Fake Address 1336,123986.52714647443
56975.30313511872,10.843910961070486,6.892199851409588,4.243094325465254,47376.747734029734,Fake Address 1337,191198.89389842283
56118.231814587714,6.920477886455836,7.530316444924088,3.2783886696153015,33086.12186779845,Fake Address 1338,146629.7713279505
61704.16222375488,9.391225066556173,8.242299139799933,4.654499643048192,19642.96029500904,Fake Address 1339,178265.41660574297
61605.73981049864,5.491126544628673,5.860814511554769,2.8018467281702066,42648.92517180229,Fake Address 1340,125925.46857421257
60030.460201534144,8.729738747710144,6.1590486643362965,2.8962535090996155,41242.87085244652,Fake Address 1341,163731.61827447516
64369.3816974635,10.146513413365781,7.505286979703201,4.612937717490273,39249.61493696126,Fake Address 1342,182363.3343692574
71906.4627478634,5.781261867179084,8.611593296688628,2.7668202217532727,33607.06323763711,Fake Address 1343,142373.3529738836
69495.54135441323,4.9214705775452705,7.285879816226377,3.2347280883164897,41369.76813545543,Fake Address 1344,133347.18009082592
45151.020315500966,3.3643781260196945,5.890039282193785,3.0223136813517306,44234.882883272694,Fake Address 1345,99160.5863602031
34460.78865098045,5.3818794828460605,5.909555829530074,4.16913584676361,59618.4507448159,Fake Address 1346,117667.46264338303
69343.19911239274,6.1637933504015825,7.134845220384266,4.588205512398574,45352.016909060265,Fake Address 1347,134065.5417464165
46331.21301584579,10.061907234698298,7.357576628482411,4.613955812839516,45872.69820964742,Fake Address 1348,174305.33824957343
57752.345981073166,3.4100520518078272,6.778726402709749,3.4196864095895236,32508.623452299587,Fake Address 1349,107304.03805440041
48298.86973940641,6.119323787393956,5.9209293071515985,3.832155869445722,30453.071772831707,Fake Address 1350,129137.19909932057
41980.195624199805,2.371383757220766,8.101415234165472,4.735069521720311,30191.599629984696,Fake Address 1351,92283.6335589235
65414.62728204788,5.146474342322864,6.651280186463911,3.469624775839139,37038.31308661546,Fake Address 1352,131145.53761488362
67591.55160302647,6.6227907148240375,7.526965167768147,3.0870861156961493,40602.56141542191,Fake Address 1353,144813.6526332395
54234.8959927328,7.025166305377116,5.226832062189202,3.3584264752823247,42156.84837123229,Fake Address 1354,134093.49603959222
34089.5770785509,7.178046159283843,8.201154405928296,3.3921362746424215,31820.62991965868,Fake Address 1355,146765.68436790502
54537.55551747517,6.794808065773691,6.3151898451036,4.030697383137279,17586.85146822652,Fake Address 1356,137652.7572490685
63918.04005402546,7.160843880192482,8.344684375447178,3.973125959761958,35803.38766466176,Fake Address 1357,157809.5206657346
45210.88431225871,6.091478258005327,7.612737523877673,3.832584436470806,49373.337765460805,Fake Address 1358,137071.4241554892
61833.599197791555,3.9042673880220566,5.571260037473211,3.1999028966133984,36235.99588066267,Fake Address 1359,111366.55379442044
59846.90150827004,2.2966860726398877,7.245526745639665,3.067739865026793,39257.92207189472,Fake Address 1360,85545.59688226366
65792.91499601088,4.906624356525566,8.6565327455597,4.649194540607693,24059.55899963452,Fake Address 1361,141284.5994031772
61195.80368414153,5.73076913387354,6.402082650291092,4.343149729250814,41243.69299437016,Fake Address 1362,139027.73649805662
50269.31059118445,8.507863594350962,8.65832554260029,3.565183666307742,44094.28199363036,Fake Address 1363,165681.54274449995
71965.71501664491,5.798796649687626,7.385733543693469,3.9431163640495104,34300.3674411514,Fake Address 1364,133167.84669943107
58414.7042697303,5.606861931566615,8.340357753948666,5.212136100765841,49644.03572106964,Fake Address 1365,138823.94463074597
59726.95460490068,6.771054253683559,7.15948576419809,3.9280774617990413,51988.43893409212,Fake Address 1366,140587.2683506354
50667.32040926804,5.459976025097596,6.8760240763702045,3.99374755880669,61158.3262255345,Fake Address 1367,128690.2598288857
55567.1774880849,7.6210839978938765,8.837162833292089,5.527396576850766,30731.550684861766,Fake Address 1368,162995.36996067996
51151.97285973099,9.958667236767756,7.721401909225129,5.070344399348393,42863.211937512344,Fake Address 1369,183862.35991351883
58270.53940076577,10.381571028421401,6.76467796707075,3.359171570787281,28123.68922437912,Fake Address 1370,183329.12741281727
77117.08480142344,6.194081254488978,7.4238869182966125,5.0703930883064166,46044.34007773545,Fake Address 1371,165064.52269849493
46280.98857068644,6.6737847293908965,6.435154549586139,3.8300644862214686,44841.93103709862,Fake Address 1372,130740.51050336554
43864.38602123259,9.157712240746967,7.107883907156675,2.949399268736636,20727.232676769603,Fake Address 1373,157041.74687575767
74711.70327493608,5.700075954207458,8.19562181921029,5.304167417507942,42721.672112424705,Fake Address 1374,150135.88731502378
57906.76322848134,7.358384283848358,6.838146360099271,3.290493845223285,38008.501156889426,Fake Address 1375,143738.32015057528
53309.27261340083,3.7296797406283497,6.125478886468372,3.490039780911779,28149.294629163654,Fake Address 1376,105770.09876257525
70399.04687396076,5.378321703450004,6.033117331667314,3.618672213433903,37079.56615109796,Fake Address 1377,133821.13319831537
53943.84460263136,8.312229233290614,7.073618090234578,6.036987010625529,60618.83249596543,Fake Address 1378,175142.33669292752
78260.09713546936,4.563608732424753,6.19244688844716,3.048036663935428,45733.96480639659,Fake Address 1379,129548.28776848002
66779.25871339269,5.743897642540644,5.567258945741479,3.3973646254705,31729.70581960152,Fake Address 1380,123249.82760406133
55120.885918542976,2.851580708795761,5.801411772316718,3.6577024533233846,36686.95018433451,Fake Address 1381,89394.47245368875
81573.08213265504,10.011536589019274,8.175099703890044,4.527211439206603,20646.205036039206,Fake Address 1382,188808.53377988114
53942.850769966615,8.526056139633805,6.857627597432576,3.930504201646186,29196.46496975062,Fake Address 1383,160672.79334041564
